coicop,geo,year,weight
CP04,FR,2024,170.64
CP04,FR,2025,172.3
CP04,FR,2026,171.62
CP05,FR,1996,72.55
CP05,FR,1997,71.99
CP05,FR,1998,70.88
CP05,FR,1999,72.95
CP05,FR,2000,69.45
CP05,FR,2001,67.08
CP05,FR,2002,68.34
CP05,FR,2003,66.76
CP05,FR,2004,65.15
CP05,FR,2005,63.35
CP05,FR,2006,64.04
CP05,FR,2007,64.25
CP05,FR,2008,64.57
CP05,FR,2009,65.83
CP05,FR,2010,65.56
CP05,FR,2011,60.06
CP05,FR,2012,60.94
CP05,FR,2013,64.49
CP05,FR,2014,64.35
CP05,FR,2015,62.09
CP05,FR,2016,57.71
CP05,FR,2017,57.14
CP05,FR,2018,56.45
CP05,FR,2019,56.07
CP05,FR,2020,53.37
CP05,FR,2021,57.11
CP05,FR,2022,57.86
CP05,FR,2023,54.12
CP05,FR,2024,49.97
CP05,FR,2025,47.37
CP05,FR,2026,45.08
CP06,FR,1996,4.76
CP06,FR,1997,4.88
CP06,FR,1998,4.55
CP06,FR,1999,5.82
CP06,FR,2000,31.81
CP06,FR,2001,41.09
CP06,FR,2002,41.57
CP06,FR,2003,42.78
CP06,FR,2004,44.37
CP06,FR,2005,41.58
CP06,FR,2006,42.04
CP06,FR,2007,42.48
CP06,FR,2008,42.5
CP06,FR,2009,43.49
CP06,FR,2010,44.6
CP06,FR,2011,41.37
CP06,FR,2012,41.03
CP06,FR,2013,41.62
CP06,FR,2014,41.77
CP06,FR,2015,42.39
CP06,FR,2016,45.86
CP06,FR,2017,44.59
CP06,FR,2018,45.19
CP06,FR,2019,42.79
CP06,FR,2020,43.06
CP06,FR,2021,43.71
CP06,FR,2022,45.75
CP06,FR,2023,42.53
CP06,FR,2024,43.21
CP06,FR,2025,48.75
CP06,FR,2026,48.27
CP07,FR,1996,191.81
CP07,FR,1997,193.89
CP07,FR,1998,196.65
CP07,FR,1999,186.11
CP07,FR,2000,184.45
CP07,FR,2001,184.61
CP07,FR,2002,179.51
CP07,FR,2003,180.41
CP07,FR,2004,180.46
CP07,FR,2005,182.72
CP07,FR,2006,183.57
CP07,FR,2007,182.38
CP07,FR,2008,182.47
CP07,FR,2009,180.5
CP07,FR,2010,180.36
CP07,FR,2011,177.75
CP07,FR,2012,178.41
CP07,FR,2013,175.13
CP07,FR,2014,169.7
CP07,FR,2015,165.33
CP07,FR,2016,164.86
CP07,FR,2017,161.99
CP07,FR,2018,169.57
CP07,FR,2019,172.85
CP07,FR,2020,176.2
CP07,FR,2021,149.64
CP07,FR,2022,161.0
CP07,FR,2023,166.73
CP07,FR,2024,163.71
CP07,FR,2025,159.42
CP07,FR,2026,153.57
CP08,FR,1996,38.29
CP08,FR,1997,36.78
CP08,FR,1998,35.72
CP08,FR,1999,42.5
CP08,FR,2000,46.62
CP08,FR,2001,47.71
CP08,FR,2002,46.89
CP08,FR,2003,46.69
CP08,FR,2004,44.58
CP08,FR,2005,53.24
CP08,FR,2006,53.91
CP08,FR,2007,54.38
CP08,FR,2008,59.22
CP08,FR,2009,55.95
CP08,FR,2010,56.37
CP08,FR,2011,57.1
CP08,FR,2012,52.85
CP08,FR,2013,49.5
CP08,FR,2014,48.4
CP08,FR,2015,47.52
CP08,FR,2016,50.71
CP08,FR,2017,49.97
CP08,FR,2018,43.07
CP08,FR,2019,41.57
CP08,FR,2020,39.91
CP08,FR,2021,46.65
CP08,FR,2022,44.66
CP08,FR,2023,40.64
CP08,FR,2024,43.32
CP08,FR,2025,41.52
CP08,FR,2026,41.92
CP09,FR,1996,69.75
CP09,FR,1997,69.56
CP09,FR,1998,69.48
CP09,FR,1999,75.76
CP09,FR,2000,71.31
CP09,FR,2001,70.43
CP09,FR,2002,71.08
CP09,FR,2003,71.96
CP09,FR,2004,73.2
CP09,FR,2005,72.34
CP09,FR,2006,73.95
CP09,FR,2007,73.34
CP09,FR,2008,73.09
CP09,FR,2009,72.72
CP09,FR,2010,73.75
CP09,FR,2011,71.66
CP09,FR,2012,68.83
CP09,FR,2013,68.75
CP09,FR,2014,67.0
CP09,FR,2015,66.01
CP09,FR,2016,69.2
CP09,FR,2017,69.24
CP09,FR,2018,67.99
CP09,FR,2019,67.82
CP09,FR,2020,67.85
CP09,FR,2021,64.37
CP09,FR,2022,64.55
CP09,FR,2023,66.74
CP09,FR,2024,74.28
CP09,FR,2025,76.55
CP09,FR,2026,83.6
CP10,FR,1996,3.78
CP10,FR,1997,3.68
CP10,FR,1998,3.69
CP10,FR,1999,3.12
CP10,FR,2000,5.66
CP10,FR,2001,5.24
CP10,FR,2002,5.08
CP10,FR,2003,5.15
CP10,FR,2004,5.2
CP10,FR,2005,5.2
CP10,FR,2006,5.38
CP10,FR,2007,5.57
CP10,FR,2008,4.99
CP10,FR,2009,5.96
CP10,FR,2010,5.71
CP10,FR,2011,7.79
CP10,FR,2012,4.25
CP10,FR,2013,4.38
CP10,FR,2014,4.42
CP10,FR,2015,4.57
CP10,FR,2016,3.41
CP10,FR,2017,3.81
CP10,FR,2018,3.81
CP10,FR,2019,4.1
CP10,FR,2020,4.09
CP10,FR,2021,4.42
CP10,FR,2022,3.76
CP10,FR,2023,4.8
CP10,FR,2024,5.57
CP10,FR,2025,6.18
CP10,FR,2026,9.05
CP11,FR,1996,92.12
CP11,FR,1997,92.18
CP11,FR,1998,92.52
CP11,FR,1999,90.23
CP11,FR,2000,87.11
CP11,FR,2001,86.9
CP11,FR,2002,89.87
CP11,FR,2003,90.74
CP11,FR,2004,91.44
CP11,FR,2005,75.99
CP11,FR,2006,73.38
CP11,FR,2007,74.11
CP11,FR,2008,73.55
CP11,FR,2009,76.17
CP11,FR,2010,74.06
CP11,FR,2011,82.86
CP11,FR,2012,83.79
CP11,FR,2013,85.89
CP11,FR,2014,86.2
CP11,FR,2015,87.69
CP11,FR,2016,81.39
CP11,FR,2017,83.1
CP11,FR,2018,85.62
CP11,FR,2019,88.32
CP11,FR,2020,89.93
CP11,FR,2021,66.98
CP11,FR,2022,73.73
CP11,FR,2023,99.18
CP11,FR,2024,107.22
CP11,FR,2025,107.77
CP11,FR,2026,109.53
CP12,FR,1996,15.84
CP12,FR,1997,15.06
CP12,FR,1998,15.04
CP12,FR,1999,16.4
CP12,FR,2000,22.68
CP12,FR,2001,21.39
CP12,FR,2002,23.81
CP12,FR,2003,23.77
CP12,FR,2004,25.2
CP12,FR,2005,25.52
CP12,FR,2006,29.73
CP12,FR,2007,30.48
CP12,FR,2008,31.27
CP12,FR,2009,29.93
CP12,FR,2010,31.06
CP12,FR,2011,31.4
CP12,FR,2012,30.87
CP12,FR,2013,30.09
CP12,FR,2014,31.19
CP12,FR,2015,33.09
CP12,FR,2016,36.64
CP12,FR,2017,37.21
CP12,FR,2018,36.84
CP12,FR,2019,38.46
CP12,FR,2020,39.4
CP12,FR,2021,43.78
CP12,FR,2022,42.22
CP12,FR,2023,39.69
CP12,FR,2024,40.33
CP12,FR,2025,45.28
CP12,FR,2026,42.69
CP13,FR,1996,57.83
CP13,FR,1997,57.54
CP13,FR,1998,57.06
CP13,FR,1999,62.8
CP13,FR,2000,62.21
CP13,FR,2001,68.63
CP13,FR,2002,70.91
CP13,FR,2003,69.77
CP13,FR,2004,70.25
CP13,FR,2005,70.72
CP13,FR,2006,69.67
CP13,FR,2007,71.47
CP13,FR,2008,70.5
CP13,FR,2009,72.11
CP13,FR,2010,71.87
CP13,FR,2011,67.53
CP13,FR,2012,69.12
CP13,FR,2013,69.71
CP13,FR,2014,70.53
CP13,FR,2015,72.11
CP13,FR,2016,81.64
CP13,FR,2017,80.99
CP13,FR,2018,81.06
CP13,FR,2019,80.48
CP13,FR,2020,80.37
CP13,FR,2021,80.01
CP13,FR,2022,79.68
CP13,FR,2023,75.92
CP13,FR,2024,73.34
CP13,FR,2025,74.46
CP13,FR,2026,74.79
FOOD,FR,1996,237.67
FOOD,FR,1997,238.83
FOOD,FR,1998,238.44
FOOD,FR,1999,227.14
FOOD,FR,2000,210.6
FOOD,FR,2001,206.28
FOOD,FR,2002,209.77
FOOD,FR,2003,207.17
FOOD,FR,2004,206.79
FOOD,FR,2005,208.66
FOOD,FR,2006,201.81
FOOD,FR,2007,199.45
FOOD,FR,2008,198.65
FOOD,FR,2009,198.59
FOOD,FR,2010,196.02
FOOD,FR,2011,199.09
FOOD,FR,2012,202.91
FOOD,FR,2013,206.34
FOOD,FR,2014,207.36
FOOD,FR,2015,206.83
FOOD,FR,2016,202.41
FOOD,FR,2017,202.45
FOOD,FR,2018,203.64
FOOD,FR,2019,202.43
FOOD,FR,2020,203.32
FOOD,FR,2021,228.5
FOOD,FR,2022,210.49
FOOD,FR,2023,202.86
FOOD,FR,2024,189.1
FOOD,FR,2025,182.86
FOOD,FR,2026,183.96
IGD_NNRG,FR,1996,309.56
IGD_NNRG,FR,1997,302.97
IGD_NNRG,FR,1998,302.39
IGD_NNRG,FR,1999,291.65
IGD_NNRG,FR,2000,289.33
IGD_NNRG,FR,2001,285.53
IGD_NNRG,FR,2002,284.8
IGD_NNRG,FR,2003,280.55
IGD_NNRG,FR,2004,275.92
IGD_NNRG,FR,2005,291.77
IGD_NNRG,FR,2006,290.38
IGD_NNRG,FR,2007,289.55
IGD_NNRG,FR,2008,290.73
IGD_NNRG,FR,2009,290.68
IGD_NNRG,FR,2010,287.23
IGD_NNRG,FR,2011,288.2
IGD_NNRG,FR,2012,291.61
IGD_NNRG,FR,2013,277.2
IGD_NNRG,FR,2014,267.14
IGD_NNRG,FR,2015,264.96
IGD_NNRG,FR,2016,266.42
IGD_NNRG,FR,2017,264.28
IGD_NNRG,FR,2018,263.85
IGD_NNRG,FR,2019,259.23
IGD_NNRG,FR,2020,251.51
IGD_NNRG,FR,2021,251.67
IGD_NNRG,FR,2022,250.57
IGD_NNRG,FR,2023,235.74
IGD_NNRG,FR,2024,232.39
IGD_NNRG,FR,2025,228.89
IGD_NNRG,FR,2026,238.12
NRG,FR,1996,93.32
NRG,FR,1997,97.77
NRG,FR,1998,98.23
NRG,FR,1999,87.47
NRG,FR,2000,88.59
NRG,FR,2001,90.58
NRG,FR,2002,79.57
NRG,FR,2003,82.06
NRG,FR,2004,78.64
NRG,FR,2005,86.7
NRG,FR,2006,90.73
NRG,FR,2007,87.69
NRG,FR,2008,87.46
NRG,FR,2009,81.02
NRG,FR,2010,82.09
NRG,FR,2011,92.91
NRG,FR,2012,99.28
NRG,FR,2013,94.53
NRG,FR,2014,98.48
NRG,FR,2015,94.11
NRG,FR,2016,89.67
NRG,FR,2017,85.82
NRG,FR,2018,88.83
NRG,FR,2019,92.14
NRG,FR,2020,92.39
NRG,FR,2021,85.93
NRG,FR,2022,103.22
NRG,FR,2023,99.11
NRG,FR,2024,96.3
NRG,FR,2025,93.18
NRG,FR,2026,86.66
SERV,FR,1996,359.45
SERV,FR,1997,360.43
SERV,FR,1998,360.95
SERV,FR,1999,393.74
SERV,FR,2000,411.48
SERV,FR,2001,417.61
SERV,FR,2002,425.85
SERV,FR,2003,430.21
SERV,FR,2004,438.65
SERV,FR,2005,412.87
SERV,FR,2006,417.08
SERV,FR,2007,423.31
SERV,FR,2008,423.17
SERV,FR,2009,429.72
SERV,FR,2010,434.66
SERV,FR,2011,419.8
SERV,FR,2012,406.2
SERV,FR,2013,421.92
SERV,FR,2014,427.02
SERV,FR,2015,434.1
SERV,FR,2016,441.51
SERV,FR,2017,447.44
SERV,FR,2018,443.68
SERV,FR,2019,446.2
SERV,FR,2020,452.79
SERV,FR,2021,433.9
SERV,FR,2022,435.72
SERV,FR,2023,462.3
SERV,FR,2024,482.21
SERV,FR,2025,495.07
SERV,FR,2026,491.26
TOT_X_NRG_FOOD,FR,1996,669.01
TOT_X_NRG_FOOD,FR,1997,663.4
TOT_X_NRG_FOOD,FR,1998,663.33
TOT_X_NRG_FOOD,FR,1999,685.39
TOT_X_NRG_FOOD,FR,2000,700.81
TOT_X_NRG_FOOD,FR,2001,703.14
TOT_X_NRG_FOOD,FR,2002,710.66
TOT_X_NRG_FOOD,FR,2003,710.77
TOT_X_NRG_FOOD,FR,2004,714.57
TOT_X_NRG_FOOD,FR,2005,704.64
TOT_X_NRG_FOOD,FR,2006,707.46
TOT_X_NRG_FOOD,FR,2007,712.86
TOT_X_NRG_FOOD,FR,2008,713.89
TOT_X_NRG_FOOD,FR,2009,720.4
TOT_X_NRG_FOOD,FR,2010,721.89
TOT_X_NRG_FOOD,FR,2011,708.0
TOT_X_NRG_FOOD,FR,2012,697.81
TOT_X_NRG_FOOD,FR,2013,699.12
TOT_X_NRG_FOOD,FR,2014,694.16
TOT_X_NRG_FOOD,FR,2015,699.06
TOT_X_NRG_FOOD,FR,2016,707.92
TOT_X_NRG_FOOD,FR,2017,711.73
TOT_X_NRG_FOOD,FR,2018,707.54
TOT_X_NRG_FOOD,FR,2019,705.43
TOT_X_NRG_FOOD,FR,2020,704.3
TOT_X_NRG_FOOD,FR,2021,685.57
TOT_X_NRG_FOOD,FR,2022,686.29
TOT_X_NRG_FOOD,FR,2023,698.04
TOT_X_NRG_FOOD,FR,2024,714.6
TOT_X_NRG_FOOD,FR,2025,723.96
TOT_X_NRG_FOOD,FR,2026,729.38
CP00,IT,1996,1000.0
CP00,IT,1997,1000.0
CP00,IT,1998,1000.0
CP00,IT,1999,1000.0
CP00,IT,2000,1000.0
CP00,IT,2001,1000.0
CP00,IT,2002,1000.0
CP00,IT,2003,1000.0
CP00,IT,2004,1000.0
CP00,IT,2005,1000.0
CP00,IT,2006,1000.0
CP00,IT,2007,1000.0
CP00,IT,2008,1000.0
CP00,IT,2009,1000.0
CP00,IT,2010,1000.0
CP00,IT,2011,1000.0
CP00,IT,2012,1000.0
CP00,IT,2013,1000.0
CP00,IT,2014,1000.0
CP00,IT,2015,1000.0
CP00,IT,2016,1000.0
CP00,IT,2017,1000.0
CP00,IT,2018,1000.0
CP00,IT,2019,1000.0
CP00,IT,2020,1000.0
CP00,IT,2021,1000.0
CP00,IT,2022,1000.0
CP00,IT,2023,1000.0
CP00,IT,2024,1000.0
CP00,IT,2025,1000.0
CP00,IT,2026,1000.0
CP01,IT,1996,197.44
CP01,IT,1997,195.82
CP01,IT,1998,192.29
CP01,IT,1999,181.64
CP01,IT,2000,173.98
CP01,IT,2001,170.3
CP01,IT,2002,167.5
CP01,IT,2003,166.04
CP01,IT,2004,168.97
CP01,IT,2005,165.51
CP01,IT,2006,162.61
CP01,IT,2007,172.9
CP01,IT,2008,177.92
CP01,IT,2009,176.87
CP01,IT,2010,174.13
CP01,IT,2011,171.5
CP01,IT,2012,169.49
CP01,IT,2013,168.38
CP01,IT,2014,173.36
CP01,IT,2015,175.65
CP01,IT,2016,176.33
CP01,IT,2017,175.24
CP01,IT,2018,175.42
CP01,IT,2019,173.26
CP01,IT,2020,172.58
CP01,IT,2021,205.72
CP01,IT,2022,194.39
CP01,IT,2023,181.22
CP01,IT,2024,181.55
CP01,IT,2025,181.19
CP01,IT,2026,179.04
CP02,IT,1996,30.18
CP02,IT,1997,30.12
CP02,IT,1998,30.71
CP02,IT,1999,29.84
CP02,IT,2000,29.04
CP02,IT,2001,27.53
CP02,IT,2002,26.98
CP02,IT,2003,27.96
CP02,IT,2004,29.0
CP02,IT,2005,29.97
CP02,IT,2006,28.79
CP02,IT,2007,32.02
CP02,IT,2008,30.83
CP02,IT,2009,30.29
CP02,IT,2010,30.56
CP02,IT,2011,30.69
CP02,IT,2012,33.37
CP02,IT,2013,33.74
CP02,IT,2014,33.59
CP02,IT,2015,34.69
CP02,IT,2016,34.6
CP02,IT,2017,34.02
CP02,IT,2018,32.86
CP02,IT,2019,32.42
CP02,IT,2020,32.73
CP02,IT,2021,38.5
CP02,IT,2022,36.06
CP02,IT,2023,31.7
CP02,IT,2024,30.71
CP02,IT,2025,31.91
CP02,IT,2026,30.27
CP03,IT,1996,117.49
CP03,IT,1997,118.16
CP03,IT,1998,118.78
CP03,IT,1999,107.37
CP03,IT,2000,110.88
CP03,IT,2001,105.35
CP03,IT,2002,114.14
CP03,IT,2003,112.2
CP03,IT,2004,111.31
CP03,IT,2005,106.28
CP03,IT,2006,106.02
CP03,IT,2007,94.34
CP03,IT,2008,94.68
CP03,IT,2009,96.78
CP03,IT,2010,95.6
CP03,IT,2011,94.7
CP03,IT,2012,96.75
CP03,IT,2013,94.38
CP03,IT,2014,91.21
CP03,IT,2015,80.68
CP03,IT,2016,82.34
CP03,IT,2017,84.56
CP03,IT,2018,82.71
CP03,IT,2019,80.67
CP03,IT,2020,80.88
CP03,IT,2021,74.34
CP03,IT,2022,72.69
CP03,IT,2023,73.88
CP03,IT,2024,67.65
CP03,IT,2025,67.45
CP03,IT,2026,67.51
CP04,IT,1996,99.99
CP04,IT,1997,100.65
CP04,IT,1998,102.37
CP04,IT,1999,106.2
CP04,IT,2000,101.77
CP04,IT,2001,106.54
CP04,IT,2002,96.18
CP04,IT,2003,96.14
CP04,IT,2004,94.31
CP04,IT,2005,97.52
CP04,IT,2006,100.59
CP04,IT,2007,103.53
CP04,IT,2008,99.16
CP04,IT,2009,103.94
CP04,IT,2010,102.37
CP04,IT,2011,107.27
CP04,IT,2012,110.68
CP04,IT,2013,115.41
CP04,IT,2014,115.72
CP04,IT,2015,123.86
CP04,IT,2016,122.81
CP04,IT,2017,114.92
CP04,IT,2018,115.45
CP04,IT,2019,118.08
CP04,IT,2020,106.83
CP04,IT,2021,119.96
CP04,IT,2022,116.86
CP04,IT,2023,129.37
CP04,IT,2024,119.65
CP04,IT,2025,126.66
CP04,IT,2026,124.8
CP05,IT,1996,95.83
CP05,IT,1997,96.13
CP05,IT,1998,95.95
CP05,IT,1999,102.53
CP05,IT,2000,105.06
CP05,IT,2001,104.02
CP05,IT,2002,104.3
CP05,IT,2003,101.91
CP05,IT,2004,99.6
CP05,IT,2005,100.95
CP05,IT,2006,99.8
CP05,IT,2007,87.84
CP05,IT,2008,86.86
CP05,IT,2009,88.11
CP05,IT,2010,87.85
CP05,IT,2011,82.13
CP05,IT,2012,81.38
CP05,IT,2013,82.11
CP05,IT,2014,81.57
CP05,IT,2015,78.47
CP05,IT,2016,73.69
CP05,IT,2017,73.91
CP05,IT,2018,72.85
CP05,IT,2019,73.28
CP05,IT,2020,73.31
CP05,IT,2021,79.11
CP05,IT,2022,81.34
CP05,IT,2023,78.53
CP05,IT,2024,70.75
CP05,IT,2025,69.61
CP05,IT,2026,70.64
CP06,IT,1996,15.97
CP06,IT,1997,16.05
CP06,IT,1998,17.3
CP06,IT,1999,19.79
CP06,IT,2000,34.01
CP06,IT,2001,37.12
CP06,IT,2002,36.83
CP06,IT,2003,36.12
CP06,IT,2004,38.1
CP06,IT,2005,38.65
CP06,IT,2006,34.2
CP06,IT,2007,35.99
CP06,IT,2008,36.41
CP06,IT,2009,36.45
CP06,IT,2010,37.8
CP06,IT,2011,38.36
CP06,IT,2012,36.97
CP06,IT,2013,34.49
CP06,IT,2014,35.44
CP06,IT,2015,40.04
CP06,IT,2016,41.51
CP06,IT,2017,43.05
CP06,IT,2018,42.43
CP06,IT,2019,43.38
CP06,IT,2020,43.33
CP06,IT,2021,47.0
CP06,IT,2022,46.31
CP06,IT,2023,40.32
CP06,IT,2024,42.22
CP06,IT,2025,41.91
CP06,IT,2026,39.87
CP07,IT,1996,133.0
CP07,IT,1997,133.46
CP07,IT,1998,132.6
CP07,IT,1999,163.23
CP07,IT,2000,156.12
CP07,IT,2001,152.49
CP07,IT,2002,143.99
CP07,IT,2003,144.15
CP07,IT,2004,142.2
CP07,IT,2005,148.04
CP07,IT,2006,150.93
CP07,IT,2007,165.16
CP07,IT,2008,165.61
CP07,IT,2009,162.35
CP07,IT,2010,156.29
CP07,IT,2011,165.82
CP07,IT,2012,165.28
CP07,IT,2013,161.68
CP07,IT,2014,154.09
CP07,IT,2015,150.64
CP07,IT,2016,145.84
CP07,IT,2017,152.02
CP07,IT,2018,159.49
CP07,IT,2019,157.1
CP07,IT,2020,163.59
CP07,IT,2021,140.37
CP07,IT,2022,158.2
CP07,IT,2023,153.47
CP07,IT,2024,159.62
CP07,IT,2025,165.05
CP07,IT,2026,160.35
CP08,IT,1996,32.5
CP08,IT,1997,31.92
CP08,IT,1998,30.91
CP08,IT,1999,34.03
CP08,IT,2000,35.83
CP08,IT,2001,39.35
CP08,IT,2002,43.39
CP08,IT,2003,42.41
CP08,IT,2004,40.98
CP08,IT,2005,38.98
CP08,IT,2006,41.56
CP08,IT,2007,38.62
CP08,IT,2008,36.61
CP08,IT,2009,36.88
CP08,IT,2010,38.22
CP08,IT,2011,37.25
CP08,IT,2012,38.54
CP08,IT,2013,38.94
CP08,IT,2014,36.54
CP08,IT,2015,38.07
CP08,IT,2016,39.33
CP08,IT,2017,39.13
CP08,IT,2018,37.22
CP08,IT,2019,35.96
CP08,IT,2020,33.88
CP08,IT,2021,42.71
CP08,IT,2022,40.57
CP08,IT,2023,40.42
CP08,IT,2024,40.44
CP08,IT,2025,34.05
CP08,IT,2026,29.76
CP09,IT,1996,67.89
CP09,IT,1997,67.97
CP09,IT,1998,68.05
CP09,IT,1999,66.42
CP09,IT,2000,64.29
CP09,IT,2001,67.06
CP09,IT,2002,67.65
CP09,IT,2003,65.04
CP09,IT,2004,64.29
CP09,IT,2005,63.43
CP09,IT,2006,64.39
CP09,IT,2007,61.41
CP09,IT,2008,59.52
CP09,IT,2009,56.41
CP09,IT,2010,58.71
CP09,IT,2011,56.38
CP09,IT,2012,50.0
CP09,IT,2013,50.19
CP09,IT,2014,50.32
CP09,IT,2015,50.5
CP09,IT,2016,49.54
CP09,IT,2017,50.21
CP09,IT,2018,49.5
CP09,IT,2019,50.51
CP09,IT,2020,52.13
CP09,IT,2021,46.02
CP09,IT,2022,43.67
CP09,IT,2023,48.33
CP09,IT,2024,50.48
CP09,IT,2025,44.45
CP09,IT,2026,61.24
CP10,IT,1996,8.63
CP10,IT,1997,8.63
CP10,IT,1998,8.67
CP10,IT,1999,8.82
CP10,IT,2000,10.8
CP10,IT,2001,11.07
CP10,IT,2002,10.82
CP10,IT,2003,11.12
CP10,IT,2004,10.72
CP10,IT,2005,11.12
CP10,IT,2006,11.74
CP10,IT,2007,9.85
CP10,IT,2008,10.72
CP10,IT,2009,10.51
CP10,IT,2010,11.35
CP10,IT,2011,11.93
CP10,IT,2012,12.06
CP10,IT,2013,11.96
CP10,IT,2014,12.19
CP10,IT,2015,12.88
CP10,IT,2016,13.31
CP10,IT,2017,12.89
CP10,IT,2018,10.4
CP10,IT,2019,10.74
CP10,IT,2020,11.07
CP10,IT,2021,11.48
CP10,IT,2022,11.47
CP10,IT,2023,9.69
CP10,IT,2024,9.45
CP10,IT,2025,9.76
CP10,IT,2026,10.07
CP11,IT,1996,116.98
CP11,IT,1997,117.02
CP11,IT,1998,118.15
CP11,IT,1999,107.05
CP11,IT,2000,101.92
CP11,IT,2001,102.69
CP11,IT,2002,106.71
CP11,IT,2003,114.09
CP11,IT,2004,114.91
CP11,IT,2005,112.99
CP11,IT,2006,111.96
CP11,IT,2007,114.27
CP11,IT,2008,116.52
CP11,IT,2009,117.07
CP11,IT,2010,119.95
CP11,IT,2011,119.55
CP11,IT,2012,114.58
CP11,IT,2013,118.6
CP11,IT,2014,120.95
CP11,IT,2015,118.78
CP11,IT,2016,121.89
CP11,IT,2017,122.12
CP11,IT,2018,124.57
CP11,IT,2019,125.65
CP11,IT,2020,126.86
CP11,IT,2021,87.81
CP11,IT,2022,98.66
CP11,IT,2023,114.7
CP11,IT,2024,124.43
CP11,IT,2025,126.28
CP11,IT,2026,126.72
CP12,IT,1996,5.0
CP12,IT,1997,5.03
CP12,IT,1998,5.56
CP12,IT,1999,13.39
CP12,IT,2000,16.32
CP12,IT,2001,16.21
CP12,IT,2002,17.99
CP12,IT,2003,18.91
CP12,IT,2004,21.57
CP12,IT,2005,22.14
CP12,IT,2006,22.35
CP12,IT,2007,21.57
CP12,IT,2008,23.24
CP12,IT,2009,23.15
CP12,IT,2010,23.81
CP12,IT,2011,22.41
CP12,IT,2012,24.85
CP12,IT,2013,24.43
CP12,IT,2014,26.29
CP12,IT,2015,26.62
CP12,IT,2016,28.7
CP12,IT,2017,28.45
CP12,IT,2018,26.27
CP12,IT,2019,28.23
CP12,IT,2020,28.7
CP12,IT,2021,33.12
CP12,IT,2022,28.33
CP12,IT,2023,28.83
CP12,IT,2024,29.47
CP12,IT,2025,28.86
CP12,IT,2026,27.73
CP13,IT,1996,79.1
CP13,IT,1997,79.05
CP13,IT,1998,78.67
CP13,IT,1999,59.7
CP13,IT,2000,59.99
CP13,IT,2001,60.26
CP13,IT,2002,63.51
CP13,IT,2003,63.93
CP13,IT,2004,64.04
CP13,IT,2005,64.44
CP13,IT,2006,65.06
CP13,IT,2007,62.5
CP13,IT,2008,61.92
CP13,IT,2009,61.18
CP13,IT,2010,63.36
CP13,IT,2011,62.02
CP13,IT,2012,66.08
CP13,IT,2013,65.7
CP13,IT,2014,68.72
CP13,IT,2015,69.13
CP13,IT,2016,70.12
CP13,IT,2017,69.5
CP13,IT,2018,70.84
CP13,IT,2019,70.73
CP13,IT,2020,74.12
CP13,IT,2021,73.87
CP13,IT,2022,71.46
CP13,IT,2023,69.54
CP13,IT,2024,73.58
CP13,IT,2025,72.83
CP13,IT,2026,72.01
FOOD,IT,1996,227.62
FOOD,IT,1997,225.94
FOOD,IT,1998,223.0
FOOD,IT,1999,211.48
FOOD,IT,2000,203.01
FOOD,IT,2001,197.83
FOOD,IT,2002,194.48
FOOD,IT,2003,194.0
FOOD,IT,2004,197.97
FOOD,IT,2005,195.48
FOOD,IT,2006,191.4
FOOD,IT,2007,204.92
FOOD,IT,2008,208.75
FOOD,IT,2009,207.16
FOOD,IT,2010,204.69
FOOD,IT,2011,202.19
FOOD,IT,2012,202.86
FOOD,IT,2013,202.12
FOOD,IT,2014,206.95
FOOD,IT,2015,210.34
FOOD,IT,2016,210.92
FOOD,IT,2017,209.26
FOOD,IT,2018,208.28
FOOD,IT,2019,205.68
FOOD,IT,2020,205.31
FOOD,IT,2021,244.22
FOOD,IT,2022,230.45
FOOD,IT,2023,212.92
FOOD,IT,2024,212.26
FOOD,IT,2025,213.1
FOOD,IT,2026,209.31
IGD_NNRG,IT,2000,356.83
IGD_NNRG,IT,2001,350.84
IGD_NNRG,IT,2002,362.82
IGD_NNRG,IT,2003,350.75
IGD_NNRG,IT,2004,342.79
IGD_NNRG,IT,2005,340.1
IGD_NNRG,IT,2006,339.36
IGD_NNRG,IT,2007,314.52
IGD_NNRG,IT,2008,314.26
IGD_NNRG,IT,2009,315.67
IGD_NNRG,IT,2010,309.79
IGD_NNRG,IT,2011,302.07
IGD_NNRG,IT,2012,297.2
IGD_NNRG,IT,2013,285.77
IGD_NNRG,IT,2014,276.53
IGD_NNRG,IT,2015,254.51
IGD_NNRG,IT,2016,258.3
IGD_NNRG,IT,2017,268.27
IGD_NNRG,IT,2018,269.15
IGD_NNRG,IT,2019,267.06
IGD_NNRG,IT,2020,270.68
IGD_NNRG,IT,2021,279.39
IGD_NNRG,IT,2022,281.62
IGD_NNRG,IT,2023,288.06
IGD_NNRG,IT,2024,272.68
IGD_NNRG,IT,2025,262.97
IGD_NNRG,IT,2026,259.73
NRG,IT,1996,67.98
NRG,IT,1997,68.01
NRG,IT,1998,67.49
NRG,IT,1999,69.79
NRG,IT,2000,69.84
NRG,IT,2001,76.11
NRG,IT,2002,63.25
NRG,IT,2003,61.93
NRG,IT,2004,58.44
NRG,IT,2005,64.39
NRG,IT,2006,66.04
NRG,IT,2007,86.49
NRG,IT,2008,82.2
NRG,IT,2009,77.84
NRG,IT,2010,75.45
NRG,IT,2011,83.67
NRG,IT,2012,95.66
NRG,IT,2013,100.19
