geo,date,yoy_official,sum_contrib,C_CP01,C_CP02,C_CP03,C_CP04,C_CP05,C_CP06,C_CP07,C_CP08,C_CP09,C_CP10,C_CP11,C_CP12,diff
EA,2001-07-01,2.4822695035461084,2.516653275449506,0.6303896447704154,-0.01588447146274747,-0.09605329465950246,-0.20415373753934415,0.012610685198716933,0.7968961473465276,-0.04882469726356737,0.13936260090099467,-0.04443825606163718,0.07067595848099263,0.4865724385555347,0.789500257183123,0.0343837719033977
EA,2001-08-01,2.3228346456692917,2.3292611068338758,0.5689276738447197,-0.01675417699256072,-0.19672655276425513,-0.25452120156318664,0.017202948731486846,0.7967915756160862,-0.058741801354424,0.15256401337791964,-0.037909494531537635,0.06967785211600881,0.4980318297764015,0.7907184405772172,0.0064264611645841185
EA,2001-09-01,2.19607843137255,2.2043793101113813,0.5663839157662897,-0.01617230272252322,-0.06078619336113266,-0.4389094095652528,0.022636460655032407,0.7975369155484582,-0.17914940335165602,0.16305466488224638,-0.011680381719286866,0.06962834123097131,0.49184206088804555,0.7999946418601893,0.00830087873883123
EA,2001-10-01,2.247778358599062,2.2588029128277527,0.574171870875675,-0.012911249957578056,0.06370203350687202,-0.4866893058487684,0.023330405790978778,0.7971977793696665,-0.24213963657521415,0.17730501580452868,-0.0003471743664509479,0.07747398196872522,0.4971556449940124,0.7905535472653057,0.011024554228690864
EA,2001-11-01,1.9692227438706134,1.9886538734292638,0.47891950348117635,-0.023574899376239546,0.1038266445497269,-0.5588052211548535,0.02791690222992787,0.7952382215835807,-0.3925487231008895,0.17264300029762258,0.010270924277824263,0.07683126854948352,0.5073532470877503,0.7905830050041538,0.01943112955865045
EA,2001-12-01,2.053014553014565,2.075280958812198,0.4880611747647841,-0.02283187571686944,0.10859015654377471,-0.5670383455837246,0.034271737216326585,0.7823575247848056,-0.29291054137159195,0.177064510000256,-0.00385684778771984,0.07769256740811233,0.49877774570667227,0.7951031528473724,0.02226640579763295
EA,2002-01-01,2.609943886206456,2.605234991158774,0.5808861654007635,0.11732901108510571,0.32883117321469185,-0.13883655028363234,0.21005748353073248,0.12078210432028627,0.05801761695948034,0.11690893145273375,0.22157118270812573,0.019285112231719387,0.5288910352332126,0.4415117253055543,-0.004708895047682127
EA,2002-02-01,2.4720270621910068,2.4582479579393914,0.4625557794161779,0.0924105745280126,0.3583012912263308,-0.15925415561381806,0.19912671540831461,0.12991165123409742,0.008906732787648886,0.1351182859558571,0.2370575430708581,0.019487351605350922,0.5371069535098063,0.4375192348107548,-0.013779104251615326
EA,2002-03-01,2.5106768474181473,2.5017827099348233,0.33841488583366197,0.09520135449423354,0.32872112675453036,-0.13209968654866905,0.19260469321452284,0.14228480964326554,0.12392536877701174,0.14273173392734698,0.26467019559945903,0.02022084444211201,0.5564596918581868,0.4286476919391616,-0.008894137483324016
EA,2002-04-01,2.35430335777691,2.3438650615761403,0.21717577159943233,0.10370229645810423,0.3496138990284792,-0.12532647633915406,0.1868906454054838,0.15397600409832501,0.1829571849211135,0.1427333462977154,0.1557604085044288,0.02038102715043993,0.5372381971248831,0.4187627573268887,-0.010438296200769859
EA,2002-05-01,2.0614596670934793,2.055081293341695,0.039866699136117484,0.10114178398070119,0.3468356544078755,-0.16249149429170923,0.1842536007898857,0.14559981148730342,0.0198907941498943,0.14593661808365407,0.22795168538407967,0.02014142717679449,0.5657935903647251,0.420161122672373,-0.006378373751784405
EA,2002-06-01,1.8667689553765632,1.8795800036556387,-0.03957115741383063,0.10817166424903876,0.34024193818617327,-0.21763568921842064,0.18310411680003483,0.13776508475983443,0.013813401073477352,0.14691299760184587,0.21038425992798473,0.019832449605794316,0.5567053942196741,0.41985554386403207,0.012811048279075532
EA,2002-07-01,1.9992310649750156,1.992201015108686,-0.07381440545464303,0.10836593071050944,0.2924806032563021,-0.194606773426465,0.1778460088003369,0.1453768996579007,0.16967157250211162,0.1457949437568479,0.21768165879312357,0.020008749444845153,0.5621817264129745,0.4212141006548423,-0.007030049866329602
EA,2002-08-01,2.1418494292676726,2.134640936697455,-0.04568069428027426,0.11568040225406961,0.2804110334783433,-0.17960771934521338,0.1705802851770164,0.15169980914638898,0.2841120546915552,0.1459071368647793,0.1982206320425109,0.020569487719901604,0.5719145445275712,0.4208339644208061,-0.007208492570217828
EA,2002-09-01,2.1233051931440317,2.133034674948256,-0.03174380943622067,0.1119888506173281,0.3074926640665682,-0.17786473260013758,0.17208195787328195,0.14410277267324462,0.26670880755410664,0.14690765685907858,0.1850988829683707,0.024320645441494617,0.566552178290653,0.4173888006404876,0.009729481804224172
EA,2002-10-01,2.2878323108384446,2.290063630377885,-0.054689223060032786,0.10386135982087479,0.31314454397351454,-0.09837768680321665,0.1692432822568336,0.1399904118545098,0.4116082082440253,0.14757864387900993,0.17336259121961486,0.01960687300746163,0.5574331499287641,0.40730147605652606,0.002231319539440335
EA,2002-11-01,2.2765059470520432,2.295635807523814,-0.03613110069437102,0.10588431246998718,0.31868691657917514,-0.11562885357471685,0.17313950377714746,0.15398378646234837,0.42678055641148055,0.1389969866522596,0.14878834476594613,0.019732058578825516,0.5525681974302108,0.40883509866552115,0.019129860471770677
EA,2002-12-01,2.317290552584672,2.301584287516838,-0.0884640635965757,0.11329523728751092,0.3021320980672334,-0.040644685151156476,0.16409590017388723,0.1686254363706731,0.44338543561594657,0.13534368020561063,0.12543287431768982,0.01962406101940484,0.5554717580824865,0.40328655512412714,-0.015706265067834124
EA,2003-01-01,2.123871295943025,2.1181256123231904,-0.15584470591367097,0.1141667869045542,-0.09369695075840453,0.17501344657221704,0.03232951001661641,0.08259148961670408,0.6712201906460379,0.23837174109422832,0.07080612631529956,-0.022665104560208697,0.46836656474760563,0.5374665176422113,-0.0057456836198346295
EA,2003-02-01,2.361604875571355,2.368031384327923,-0.06387200511137715,0.14231660416619007,-0.056136295383770914,0.23424906484923164,0.03674847081260542,0.07779546654263371,0.7197181705745606,0.23308569124866724,0.07302439899248804,-0.022058317005677095,0.447674006832151,0.5454861278102205,0.00642650875656825
EA,2003-03-01,2.3608130286580042,2.3948437970492065,-0.016641529720435266,0.13879919360235987,-0.005592555567863389,0.27070940693407,0.03172366041853502,0.07220820955982059,0.6606785078190397,0.2382567135452376,0.04508714347544243,-0.021079501795380644,0.43657719947170154,0.5441173493066789,0.034030768391202226
EA,2003-04-01,2.073906485671184,2.06062386690546,-0.007336879208356906,0.14343186608963696,0.006208089895709645,0.1592031678548869,0.030536931654817454,0.05666357019562233,0.3608124312542873,0.237739515421496,0.11153053092217333,-0.020227017041169883,0.44666589860132616,0.5353957612650304,-0.01328261876572423
