freq,unit,coicop,geo,period,value
M,I15,SERV,ES,2004-02,77.9
M,I15,SERV,ES,2004-03,78.31
M,I15,SERV,ES,2004-04,78.94
M,I15,SERV,ES,2004-05,78.83
M,I15,SERV,ES,2004-06,79.18
M,I15,SERV,ES,2004-07,79.69
M,I15,SERV,ES,2004-08,80.25
M,I15,SERV,ES,2004-09,79.87
M,I15,SERV,ES,2004-10,79.9
M,I15,SERV,ES,2004-11,79.89
M,I15,SERV,ES,2004-12,80.18
M,I15,SERV,ES,2005-01,80.5
M,I15,SERV,ES,2005-02,80.88
M,I15,SERV,ES,2005-03,81.44
M,I15,SERV,ES,2005-04,81.65
M,I15,SERV,ES,2005-05,81.75
M,I15,SERV,ES,2005-06,82.1
M,I15,SERV,ES,2005-07,82.67
M,I15,SERV,ES,2005-08,83.22
M,I15,SERV,ES,2005-09,82.83
M,I15,SERV,ES,2005-10,82.93
M,I15,SERV,ES,2005-11,82.92
M,I15,SERV,ES,2005-12,83.34
M,I15,SERV,ES,2006-01,83.64
M,I15,SERV,ES,2006-02,84.04
M,I15,SERV,ES,2006-03,84.47
M,I15,SERV,ES,2006-04,85.09
M,I15,SERV,ES,2006-05,85.01
M,I15,SERV,ES,2006-06,85.33
M,I15,SERV,ES,2006-07,85.97
M,I15,SERV,ES,2006-08,86.49
M,I15,SERV,ES,2006-09,86.07
M,I15,SERV,ES,2006-10,86.03
M,I15,SERV,ES,2006-11,85.97
M,I15,SERV,ES,2006-12,86.38
M,I15,SERV,ES,2007-01,86.82
M,I15,SERV,ES,2007-02,87.19
M,I15,SERV,ES,2007-03,87.81
M,I15,SERV,ES,2007-04,88.46
M,I15,SERV,ES,2007-05,88.39
M,I15,SERV,ES,2007-06,88.73
M,I15,SERV,ES,2007-07,89.35
M,I15,SERV,ES,2007-08,89.91
M,I15,SERV,ES,2007-09,89.33
M,I15,SERV,ES,2007-10,89.37
M,I15,SERV,ES,2007-11,89.29
M,I15,SERV,ES,2007-12,89.76
M,I15,SERV,ES,2008-01,90.16
M,I15,SERV,ES,2008-02,90.61
M,I15,SERV,ES,2008-03,91.37
M,I15,SERV,ES,2008-04,91.55
M,I15,SERV,ES,2008-05,91.79
M,I15,SERV,ES,2008-06,92.23
M,I15,SERV,ES,2008-07,92.95
M,I15,SERV,ES,2008-08,93.56
M,I15,SERV,ES,2008-09,93.03
M,I15,SERV,ES,2008-10,93.05
M,I15,SERV,ES,2008-11,92.84
M,I15,SERV,ES,2008-12,93.15
M,I15,SERV,ES,2009-01,93.3
M,I15,SERV,ES,2009-02,93.51
M,I15,SERV,ES,2009-03,93.74
M,I15,SERV,ES,2009-04,94.29
M,I15,SERV,ES,2009-05,94.0
M,I15,SERV,ES,2009-06,94.24
M,I15,SERV,ES,2009-07,94.72
M,I15,SERV,ES,2009-08,95.2
M,I15,SERV,ES,2009-09,94.49
M,I15,SERV,ES,2009-10,94.37
M,I15,SERV,ES,2009-11,94.17
M,I15,SERV,ES,2009-12,94.48
M,I15,SERV,ES,2010-01,94.32
M,I15,SERV,ES,2010-02,94.37
M,I15,SERV,ES,2010-03,94.76
M,I15,SERV,ES,2010-04,94.89
M,I15,SERV,ES,2010-05,94.79
M,I15,SERV,ES,2010-06,95.05
M,I15,SERV,ES,2010-07,95.88
M,I15,SERV,ES,2010-08,96.5
M,I15,SERV,ES,2010-09,95.8
M,I15,SERV,ES,2010-10,95.62
M,I15,SERV,ES,2010-11,95.45
M,I15,SERV,ES,2010-12,95.82
M,I15,SERV,ES,2011-01,95.75
M,I15,SERV,ES,2011-02,95.97
M,I15,SERV,ES,2011-03,96.25
M,I15,SERV,ES,2011-04,96.79
M,I15,SERV,ES,2011-05,96.52
M,I15,SERV,ES,2011-06,96.73
M,I15,SERV,ES,2011-07,97.36
M,I15,SERV,ES,2011-08,97.96
M,I15,SERV,ES,2011-09,97.21
M,I15,SERV,ES,2011-10,96.99
M,I15,SERV,ES,2011-11,96.82
M,I15,SERV,ES,2011-12,97.32
M,I15,SERV,ES,2012-01,96.95
M,I15,SERV,ES,2012-02,97.08
M,I15,SERV,ES,2012-03,97.32
M,I15,SERV,ES,2012-04,97.81
M,I15,SERV,ES,2012-05,97.57
M,I15,SERV,ES,2012-06,97.81
M,I15,SERV,ES,2012-07,98.31
M,I15,SERV,ES,2012-08,98.91
M,I15,SERV,ES,2012-09,98.88
M,I15,SERV,ES,2012-10,99.43
M,I15,SERV,ES,2012-11,99.03
M,I15,SERV,ES,2012-12,99.38
M,I15,SERV,ES,2013-01,99.0
M,I15,SERV,ES,2013-02,99.15
M,I15,SERV,ES,2013-03,99.59
M,I15,SERV,ES,2013-04,99.35
M,I15,SERV,ES,2013-05,99.39
M,I15,SERV,ES,2013-06,99.61
M,I15,SERV,ES,2013-07,100.13
M,I15,SERV,ES,2013-08,100.55
M,I15,SERV,ES,2013-09,99.74
M,I15,SERV,ES,2013-10,99.35
M,I15,SERV,ES,2013-11,99.03
M,I15,SERV,ES,2013-12,99.25
M,I15,SERV,ES,2014-01,98.78
M,I15,SERV,ES,2014-02,99.02
M,I15,SERV,ES,2014-03,99.24
M,I15,SERV,ES,2014-04,99.7
M,I15,SERV,ES,2014-05,99.4
M,I15,SERV,ES,2014-06,99.67
M,I15,SERV,ES,2014-07,100.1
M,I15,SERV,ES,2014-08,100.56
M,I15,SERV,ES,2014-09,99.69
M,I15,SERV,ES,2014-10,99.25
M,I15,SERV,ES,2014-11,98.98
M,I15,SERV,ES,2014-12,99.32
M,I15,SERV,ES,2015-01,99.06
M,I15,SERV,ES,2015-02,99.19
M,I15,SERV,ES,2015-03,99.48
M,I15,SERV,ES,2015-04,99.82
M,I15,SERV,ES,2015-05,99.89
M,I15,SERV,ES,2015-06,100.19
M,I15,SERV,ES,2015-07,100.8
M,I15,SERV,ES,2015-08,101.2
M,I15,SERV,ES,2015-09,100.4
M,I15,SERV,ES,2015-10,100.05
M,I15,SERV,ES,2015-11,99.83
M,I15,SERV,ES,2015-12,100.09
M,I15,SERV,ES,2016-01,99.92
M,I15,SERV,ES,2016-02,100.27
M,I15,SERV,ES,2016-03,100.67
M,I15,SERV,ES,2016-04,100.43
M,I15,SERV,ES,2016-05,100.49
M,I15,SERV,ES,2016-06,100.79
M,I15,SERV,ES,2016-07,101.57
M,I15,SERV,ES,2016-08,102.1
M,I15,SERV,ES,2016-09,101.25
M,I15,SERV,ES,2016-10,100.94
M,I15,SERV,ES,2016-11,100.85
M,I15,SERV,ES,2016-12,101.46
M,I15,SERV,ES,2017-01,101.12
M,I15,SERV,ES,2017-02,101.53
M,I15,SERV,ES,2017-03,101.83
M,I15,SERV,ES,2017-04,102.81
M,I15,SERV,ES,2017-05,102.39
M,I15,SERV,ES,2017-06,103.05
M,I15,SERV,ES,2017-07,103.8
M,I15,SERV,ES,2017-08,104.28
M,I15,SERV,ES,2017-09,103.45
M,I15,SERV,ES,2017-10,102.84
M,I15,SERV,ES,2017-11,102.47
M,I15,SERV,ES,2017-12,102.87
M,I15,SERV,ES,2018-01,102.58
M,I15,SERV,ES,2018-02,103.37
M,I15,SERV,ES,2018-03,103.87
M,I15,SERV,ES,2018-04,103.96
M,I15,SERV,ES,2018-05,104.32
M,I15,SERV,ES,2018-06,104.72
M,I15,SERV,ES,2018-07,105.44
M,I15,SERV,ES,2018-08,105.71
M,I15,SERV,ES,2018-09,104.92
M,I15,SERV,ES,2018-10,104.56
M,I15,SERV,ES,2018-11,104.07
M,I15,SERV,ES,2018-12,104.44
M,I15,SERV,ES,2019-01,104.06
M,I15,SERV,ES,2019-02,104.64
M,I15,SERV,ES,2019-03,105.09
M,I15,SERV,ES,2019-04,105.86
M,I15,SERV,ES,2019-05,105.74
M,I15,SERV,ES,2019-06,106.4
M,I15,SERV,ES,2019-07,107.02
M,I15,SERV,ES,2019-08,107.33
M,I15,SERV,ES,2019-09,106.66
M,I15,SERV,ES,2019-10,106.16
M,I15,SERV,ES,2019-11,105.76
M,I15,SERV,ES,2019-12,106.26
M,I15,SERV,ES,2020-01,105.66
M,I15,SERV,ES,2020-02,106.42
M,I15,SERV,ES,2020-03,106.7
M,I15,SERV,ES,2020-04,107.4
M,I15,SERV,ES,2020-05,107.26
M,I15,SERV,ES,2020-06,107.87
M,I15,SERV,ES,2020-07,107.17
M,I15,SERV,ES,2020-08,107.39
M,I15,SERV,ES,2020-09,106.72
M,I15,SERV,ES,2020-10,106.07
M,I15,SERV,ES,2020-11,105.68
M,I15,SERV,ES,2020-12,105.97
M,I15,SERV,ES,2021-01,106.1
M,I15,SERV,ES,2021-02,106.3
M,I15,SERV,ES,2021-03,106.46
M,I15,SERV,ES,2021-04,106.62
M,I15,SERV,ES,2021-05,106.75
M,I15,SERV,ES,2021-06,107.23
M,I15,SERV,ES,2021-07,107.82
M,I15,SERV,ES,2021-08,108.23
M,I15,SERV,ES,2021-09,107.84
M,I15,SERV,ES,2021-10,107.82
M,I15,SERV,ES,2021-11,107.79
M,I15,SERV,ES,2021-12,108.33
M,I15,SERV,ES,2022-01,108.14
M,I15,SERV,ES,2022-02,108.77
M,I15,SERV,ES,2022-03,109.47
M,I15,SERV,ES,2022-04,111.02
M,I15,SERV,ES,2022-05,111.21
M,I15,SERV,ES,2022-06,112.33
M,I15,SERV,ES,2022-07,113.05
M,I15,SERV,ES,2022-08,113.56
M,I15,SERV,ES,2022-09,112.63
M,I15,SERV,ES,2022-10,112.51
M,I15,SERV,ES,2022-11,112.1
M,I15,SERV,ES,2022-12,112.88
M,I15,SERV,ES,2023-01,112.97
M,I15,SERV,ES,2023-02,113.64
M,I15,SERV,ES,2023-03,114.52
M,I15,SERV,ES,2023-04,115.66
M,I15,SERV,ES,2023-05,115.8
M,I15,SERV,ES,2023-06,116.85
M,I15,SERV,ES,2023-07,117.88
M,I15,SERV,ES,2023-08,118.28
M,I15,SERV,ES,2023-09,117.6
M,I15,SERV,ES,2023-10,117.36
M,I15,SERV,ES,2023-11,116.84
M,I15,SERV,ES,2023-12,117.49
M,I15,SERV,ES,2024-01,117.2
M,I15,SERV,ES,2024-02,118.24
M,I15,SERV,ES,2024-03,119.27
M,I15,SERV,ES,2024-04,119.73
M,I15,SERV,ES,2024-05,120.29
M,I15,SERV,ES,2024-06,121.51
M,I15,SERV,ES,2024-07,122.07
M,I15,SERV,ES,2024-08,122.66
M,I15,SERV,ES,2024-09,121.65
M,I15,SERV,ES,2024-10,121.42
M,I15,SERV,ES,2024-11,120.96
M,I15,SERV,ES,2024-12,121.8
M,I15,SERV,ES,2025-01,121.33
M,I15,SERV,ES,2025-02,122.18
M,I15,SERV,ES,2025-03,122.98
M,I15,SERV,ES,2025-04,124.68
M,I15,SERV,ES,2025-05,124.46
M,I15,SERV,ES,2025-06,125.67
M,I15,SERV,ES,2025-07,126.5
M,I15,SERV,ES,2025-08,127.22
M,I15,SERV,ES,2025-09,126.2
M,I15,SERV,ES,2025-10,126.17
M,I15,SERV,ES,2025-11,125.69
M,I15,SERV,ES,2025-12,126.59
M,I15,TOT_X_NRG_FOOD,ES,2000-12,77.17
M,I15,TOT_X_NRG_FOOD,ES,2001-01,76.55
M,I15,TOT_X_NRG_FOOD,ES,2001-02,76.57
M,I15,TOT_X_NRG_FOOD,ES,2001-03,77.31
M,I15,TOT_X_NRG_FOOD,ES,2001-04,78.13
M,I15,TOT_X_NRG_FOOD,ES,2001-05,78.22
M,I15,TOT_X_NRG_FOOD,ES,2001-06,78.37
M,I15,TOT_X_NRG_FOOD,ES,2001-07,77.7
M,I15,TOT_X_NRG_FOOD,ES,2001-08,77.85
M,I15,TOT_X_NRG_FOOD,ES,2001-09,78.24
M,I15,TOT_X_NRG_FOOD,ES,2001-10,79.06
M,I15,TOT_X_NRG_FOOD,ES,2001-11,79.51
M,I15,TOT_X_NRG_FOOD,ES,2001-12,79.7
M,I15,TOT_X_NRG_FOOD,ES,2002-01,79.16
M,I15,TOT_X_NRG_FOOD,ES,2002-02,79.28
M,I15,TOT_X_NRG_FOOD,ES,2002-03,79.96
M,I15,TOT_X_NRG_FOOD,ES,2002-04,81.02
M,I15,TOT_X_NRG_FOOD,ES,2002-05,81.32
M,I15,TOT_X_NRG_FOOD,ES,2002-06,81.47
M,I15,TOT_X_NRG_FOOD,ES,2002-07,80.53
M,I15,TOT_X_NRG_FOOD,ES,2002-08,80.75
M,I15,TOT_X_NRG_FOOD,ES,2002-09,80.95
M,I15,TOT_X_NRG_FOOD,ES,2002-10,82.03
M,I15,TOT_X_NRG_FOOD,ES,2002-11,82.48
M,I15,TOT_X_NRG_FOOD,ES,2002-12,82.63
M,I15,TOT_X_NRG_FOOD,ES,2003-01,81.64
M,I15,TOT_X_NRG_FOOD,ES,2003-02,81.79
M,I15,TOT_X_NRG_FOOD,ES,2003-03,82.39
M,I15,TOT_X_NRG_FOOD,ES,2003-04,83.76
M,I15,TOT_X_NRG_FOOD,ES,2003-05,83.84
M,I15,TOT_X_NRG_FOOD,ES,2003-06,83.96
M,I15,TOT_X_NRG_FOOD,ES,2003-07,82.94
M,I15,TOT_X_NRG_FOOD,ES,2003-08,83.19
M,I15,TOT_X_NRG_FOOD,ES,2003-09,83.31
M,I15,TOT_X_NRG_FOOD,ES,2003-10,84.25
M,I15,TOT_X_NRG_FOOD,ES,2003-11,84.6
M,I15,TOT_X_NRG_FOOD,ES,2003-12,84.74
M,I15,TOT_X_NRG_FOOD,ES,2004-01,83.54
M,I15,TOT_X_NRG_FOOD,ES,2004-02,83.65
M,I15,TOT_X_NRG_FOOD,ES,2004-03,84.24
M,I15,TOT_X_NRG_FOOD,ES,2004-04,85.75
M,I15,TOT_X_NRG_FOOD,ES,2004-05,85.92
M,I15,TOT_X_NRG_FOOD,ES,2004-06,86.11
M,I15,TOT_X_NRG_FOOD,ES,2004-07,85.0
M,I15,TOT_X_NRG_FOOD,ES,2004-08,85.3
M,I15,TOT_X_NRG_FOOD,ES,2004-09,85.47
M,I15,TOT_X_NRG_FOOD,ES,2004-10,86.47
M,I15,TOT_X_NRG_FOOD,ES,2004-11,86.85
M,I15,TOT_X_NRG_FOOD,ES,2004-12,86.96
M,I15,TOT_X_NRG_FOOD,ES,2005-01,85.67
M,I15,TOT_X_NRG_FOOD,ES,2005-02,85.82
M,I15,TOT_X_NRG_FOOD,ES,2005-03,86.54
M,I15,TOT_X_NRG_FOOD,ES,2005-04,87.79
M,I15,TOT_X_NRG_FOOD,ES,2005-05,88.04
M,I15,TOT_X_NRG_FOOD,ES,2005-06,88.2
M,I15,TOT_X_NRG_FOOD,ES,2005-07,87.09
M,I15,TOT_X_NRG_FOOD,ES,2005-08,87.36
M,I15,TOT_X_NRG_FOOD,ES,2005-09,87.62
M,I15,TOT_X_NRG_FOOD,ES,2005-10,88.75
M,I15,TOT_X_NRG_FOOD,ES,2005-11,89.15
M,I15,TOT_X_NRG_FOOD,ES,2005-12,89.33
M,I15,TOT_X_NRG_FOOD,ES,2006-01,88.06
M,I15,TOT_X_NRG_FOOD,ES,2006-02,88.27
M,I15,TOT_X_NRG_FOOD,ES,2006-03,88.93
M,I15,TOT_X_NRG_FOOD,ES,2006-04,90.42
M,I15,TOT_X_NRG_FOOD,ES,2006-05,90.61
M,I15,TOT_X_NRG_FOOD,ES,2006-06,90.76
M,I15,TOT_X_NRG_FOOD,ES,2006-07,89.66
M,I15,TOT_X_NRG_FOOD,ES,2006-08,89.92
M,I15,TOT_X_NRG_FOOD,ES,2006-09,90.09
M,I15,TOT_X_NRG_FOOD,ES,2006-10,91.15
M,I15,TOT_X_NRG_FOOD,ES,2006-11,91.53
M,I15,TOT_X_NRG_FOOD,ES,2006-12,91.68
M,I15,TOT_X_NRG_FOOD,ES,2007-01,90.47
M,I15,TOT_X_NRG_FOOD,ES,2007-02,90.59
M,I15,TOT_X_NRG_FOOD,ES,2007-03,91.26
M,I15,TOT_X_NRG_FOOD,ES,2007-04,92.82
M,I15,TOT_X_NRG_FOOD,ES,2007-05,92.96
M,I15,TOT_X_NRG_FOOD,ES,2007-06,93.08
M,I15,TOT_X_NRG_FOOD,ES,2007-07,91.93
M,I15,TOT_X_NRG_FOOD,ES,2007-08,92.18
M,I15,TOT_X_NRG_FOOD,ES,2007-09,92.24
M,I15,TOT_X_NRG_FOOD,ES,2007-10,93.33
M,I15,TOT_X_NRG_FOOD,ES,2007-11,93.68
M,I15,TOT_X_NRG_FOOD,ES,2007-12,93.86
M,I15,TOT_X_NRG_FOOD,ES,2008-01,92.55
M,I15,TOT_X_NRG_FOOD,ES,2008-02,92.73
M,I15,TOT_X_NRG_FOOD,ES,2008-03,93.53
M,I15,TOT_X_NRG_FOOD,ES,2008-04,94.79
M,I15,TOT_X_NRG_FOOD,ES,2008-05,95.08
M,I15,TOT_X_NRG_FOOD,ES,2008-06,95.25
M,I15,TOT_X_NRG_FOOD,ES,2008-07,94.2
M,I15,TOT_X_NRG_FOOD,ES,2008-08,94.51
M,I15,TOT_X_NRG_FOOD,ES,2008-09,94.64
M,I15,TOT_X_NRG_FOOD,ES,2008-10,95.73
M,I15,TOT_X_NRG_FOOD,ES,2008-11,96.04
M,I15,TOT_X_NRG_FOOD,ES,2008-12,96.05
M,I15,TOT_X_NRG_FOOD,ES,2009-01,94.31
M,I15,TOT_X_NRG_FOOD,ES,2009-02,94.23
M,I15,TOT_X_NRG_FOOD,ES,2009-03,94.77
M,I15,TOT_X_NRG_FOOD,ES,2009-04,96.18
M,I15,TOT_X_NRG_FOOD,ES,2009-05,96.13
M,I15,TOT_X_NRG_FOOD,ES,2009-06,96.13
M,I15,TOT_X_NRG_FOOD,ES,2009-07,94.81
M,I15,TOT_X_NRG_FOOD,ES,2009-08,94.95
M,I15,TOT_X_NRG_FOOD,ES,2009-09,94.88
M,I15,TOT_X_NRG_FOOD,ES,2009-10,95.9
M,I15,TOT_X_NRG_FOOD,ES,2009-11,96.35
M,I15,TOT_X_NRG_FOOD,ES,2009-12,96.38
M,I15,TOT_X_NRG_FOOD,ES,2010-01,93.73
M,I15,TOT_X_NRG_FOOD,ES,2010-02,93.53
M,I15,TOT_X_NRG_FOOD,ES,2010-03,96.3
M,I15,TOT_X_NRG_FOOD,ES,2010-04,96.9
M,I15,TOT_X_NRG_FOOD,ES,2010-05,96.96
M,I15,TOT_X_NRG_FOOD,ES,2010-06,96.99
M,I15,TOT_X_NRG_FOOD,ES,2010-07,95.25
M,I15,TOT_X_NRG_FOOD,ES,2010-08,95.48
M,I15,TOT_X_NRG_FOOD,ES,2010-09,96.93
M,I15,TOT_X_NRG_FOOD,ES,2010-10,97.23
M,I15,TOT_X_NRG_FOOD,ES,2010-11,97.41
M,I15,TOT_X_NRG_FOOD,ES,2010-12,97.39
M,I15,TOT_X_NRG_FOOD,ES,2011-01,94.72
M,I15,TOT_X_NRG_FOOD,ES,2011-02,94.62
M,I15,TOT_X_NRG_FOOD,ES,2011-03,97.42
M,I15,TOT_X_NRG_FOOD,ES,2011-04,98.36
M,I15,TOT_X_NRG_FOOD,ES,2011-05,98.32
M,I15,TOT_X_NRG_FOOD,ES,2011-06,98.31
M,I15,TOT_X_NRG_FOOD,ES,2011-07,96.2
M,I15,TOT_X_NRG_FOOD,ES,2011-08,96.4
M,I15,TOT_X_NRG_FOOD,ES,2011-09,97.85
M,I15,TOT_X_NRG_FOOD,ES,2011-10,98.31
M,I15,TOT_X_NRG_FOOD,ES,2011-11,98.44
M,I15,TOT_X_NRG_FOOD,ES,2011-12,98.48
M,I15,TOT_X_NRG_FOOD,ES,2012-01,95.56
M,I15,TOT_X_NRG_FOOD,ES,2012-02,95.38
M,I15,TOT_X_NRG_FOOD,ES,2012-03,98.17
M,I15,TOT_X_NRG_FOOD,ES,2012-04,99.06
M,I15,TOT_X_NRG_FOOD,ES,2012-05,99.1
M,I15,TOT_X_NRG_FOOD,ES,2012-06,99.06
M,I15,TOT_X_NRG_FOOD,ES,2012-07,97.26
M,I15,TOT_X_NRG_FOOD,ES,2012-08,97.34
M,I15,TOT_X_NRG_FOOD,ES,2012-09,99.65
M,I15,TOT_X_NRG_FOOD,ES,2012-10,100.6
M,I15,TOT_X_NRG_FOOD,ES,2012-11,100.64
M,I15,TOT_X_NRG_FOOD,ES,2012-12,100.55
M,I15,TOT_X_NRG_FOOD,ES,2013-01,97.54
M,I15,TOT_X_NRG_FOOD,ES,2013-02,97.42
M,I15,TOT_X_NRG_FOOD,ES,2013-03,100.32
M,I15,TOT_X_NRG_FOOD,ES,2013-04,100.87
M,I15,TOT_X_NRG_FOOD,ES,2013-05,101.05
M,I15,TOT_X_NRG_FOOD,ES,2013-06,100.98
M,I15,TOT_X_NRG_FOOD,ES,2013-07,98.69
M,I15,TOT_X_NRG_FOOD,ES,2013-08,98.71
M,I15,TOT_X_NRG_FOOD,ES,2013-09,100.15
M,I15,TOT_X_NRG_FOOD,ES,2013-10,100.5
M,I15,TOT_X_NRG_FOOD,ES,2013-11,100.62
M,I15,TOT_X_NRG_FOOD,ES,2013-12,100.4
M,I15,TOT_X_NRG_FOOD,ES,2014-01,97.48
M,I15,TOT_X_NRG_FOOD,ES,2014-02,97.38
M,I15,TOT_X_NRG_FOOD,ES,2014-03,100.0
M,I15,TOT_X_NRG_FOOD,ES,2014-04,100.95
M,I15,TOT_X_NRG_FOOD,ES,2014-05,100.97
M,I15,TOT_X_NRG_FOOD,ES,2014-06,100.9
M,I15,TOT_X_NRG_FOOD,ES,2014-07,98.63
M,I15,TOT_X_NRG_FOOD,ES,2014-08,98.7
M,I15,TOT_X_NRG_FOOD,ES,2014-09,99.95
M,I15,TOT_X_NRG_FOOD,ES,2014-10,100.26
M,I15,TOT_X_NRG_FOOD,ES,2014-11,100.45
M,I15,TOT_X_NRG_FOOD,ES,2014-12,100.33
M,I15,TOT_X_NRG_FOOD,ES,2015-01,97.52
M,I15,TOT_X_NRG_FOOD,ES,2015-02,97.37
M,I15,TOT_X_NRG_FOOD,ES,2015-03,100.02
M,I15,TOT_X_NRG_FOOD,ES,2015-04,100.97
M,I15,TOT_X_NRG_FOOD,ES,2015-05,101.3
M,I15,TOT_X_NRG_FOOD,ES,2015-06,101.31
M,I15,TOT_X_NRG_FOOD,ES,2015-07,99.15
M,I15,TOT_X_NRG_FOOD,ES,2015-08,99.14
M,I15,TOT_X_NRG_FOOD,ES,2015-09,100.3
M,I15,TOT_X_NRG_FOOD,ES,2015-10,100.83
M,I15,TOT_X_NRG_FOOD,ES,2015-11,101.15
M,I15,TOT_X_NRG_FOOD,ES,2015-12,100.95
M,I15,TOT_X_NRG_FOOD,ES,2016-01,98.17
M,I15,TOT_X_NRG_FOOD,ES,2016-02,98.16
M,I15,TOT_X_NRG_FOOD,ES,2016-03,100.82
M,I15,TOT_X_NRG_FOOD,ES,2016-04,101.49
M,I15,TOT_X_NRG_FOOD,ES,2016-05,101.82
M,I15,TOT_X_NRG_FOOD,ES,2016-06,101.79
M,I15,TOT_X_NRG_FOOD,ES,2016-07,99.74
M,I15,TOT_X_NRG_FOOD,ES,2016-08,99.88
M,I15,TOT_X_NRG_FOOD,ES,2016-09,100.96
M,I15,TOT_X_NRG_FOOD,ES,2016-10,101.46
M,I15,TOT_X_NRG_FOOD,ES,2016-11,101.85
M,I15,TOT_X_NRG_FOOD,ES,2016-12,101.88
M,I15,TOT_X_NRG_FOOD,ES,2017-01,99.38
M,I15,TOT_X_NRG_FOOD,ES,2017-02,99.41
M,I15,TOT_X_NRG_FOOD,ES,2017-03,101.63
M,I15,TOT_X_NRG_FOOD,ES,2017-04,102.96
M,I15,TOT_X_NRG_FOOD,ES,2017-05,102.98
M,I15,TOT_X_NRG_FOOD,ES,2017-06,103.23
M,I15,TOT_X_NRG_FOOD,ES,2017-07,101.47
M,I15,TOT_X_NRG_FOOD,ES,2017-08,101.6
M,I15,TOT_X_NRG_FOOD,ES,2017-09,102.29
M,I15,TOT_X_NRG_FOOD,ES,2017-10,102.56
M,I15,TOT_X_NRG_FOOD,ES,2017-11,102.78
M,I15,TOT_X_NRG_FOOD,ES,2017-12,102.75
M,I15,TOT_X_NRG_FOOD,ES,2018-01,100.33
M,I15,TOT_X_NRG_FOOD,ES,2018-02,100.66
M,I15,TOT_X_NRG_FOOD,ES,2018-03,102.88
M,I15,TOT_X_NRG_FOOD,ES,2018-04,103.75
M,I15,TOT_X_NRG_FOOD,ES,2018-05,104.25
M,I15,TOT_X_NRG_FOOD,ES,2018-06,104.31
M,I15,TOT_X_NRG_FOOD,ES,2018-07,102.54
M,I15,TOT_X_NRG_FOOD,ES,2018-08,102.51
M,I15,TOT_X_NRG_FOOD,ES,2018-09,103.17
M,I15,TOT_X_NRG_FOOD,ES,2018-10,103.72
M,I15,TOT_X_NRG_FOOD,ES,2018-11,103.85
M,I15,TOT_X_NRG_FOOD,ES,2018-12,103.83
M,I15,TOT_X_NRG_FOOD,ES,2019-01,101.3
M,I15,TOT_X_NRG_FOOD,ES,2019-02,101.41
M,I15,TOT_X_NRG_FOOD,ES,2019-03,103.59
M,I15,TOT_X_NRG_FOOD,ES,2019-04,105.09
M,I15,TOT_X_NRG_FOOD,ES,2019-05,105.32
M,I15,TOT_X_NRG_FOOD,ES,2019-06,105.53
M,I15,TOT_X_NRG_FOOD,ES,2019-07,103.68
M,I15,TOT_X_NRG_FOOD,ES,2019-08,103.71
M,I15,TOT_X_NRG_FOOD,ES,2019-09,104.42
M,I15,TOT_X_NRG_FOOD,ES,2019-10,104.86
M,I15,TOT_X_NRG_FOOD,ES,2019-11,105.02
M,I15,TOT_X_NRG_FOOD,ES,2019-12,105.01
M,I15,TOT_X_NRG_FOOD,ES,2020-01,102.4
M,I15,TOT_X_NRG_FOOD,ES,2020-02,102.71
M,I15,TOT_X_NRG_FOOD,ES,2020-03,104.74
M,I15,TOT_X_NRG_FOOD,ES,2020-04,106.06
M,I15,TOT_X_NRG_FOOD,ES,2020-05,106.25
M,I15,TOT_X_NRG_FOOD,ES,2020-06,106.41
M,I15,TOT_X_NRG_FOOD,ES,2020-07,103.86
M,I15,TOT_X_NRG_FOOD,ES,2020-08,103.78
M,I15,TOT_X_NRG_FOOD,ES,2020-09,104.38
M,I15,TOT_X_NRG_FOOD,ES,2020-10,104.76
M,I15,TOT_X_NRG_FOOD,ES,2020-11,105.01
M,I15,TOT_X_NRG_FOOD,ES,2020-12,104.9
M,I15,TOT_X_NRG_FOOD,ES,2021-01,102.77
M,I15,TOT_X_NRG_FOOD,ES,2021-02,102.68
M,I15,TOT_X_NRG_FOOD,ES,2021-03,104.7
M,I15,TOT_X_NRG_FOOD,ES,2021-04,105.7
M,I15,TOT_X_NRG_FOOD,ES,2021-05,106.13
M,I15,TOT_X_NRG_FOOD,ES,2021-06,106.26
M,I15,TOT_X_NRG_FOOD,ES,2021-07,104.34
M,I15,TOT_X_NRG_FOOD,ES,2021-08,104.43
M,I15,TOT_X_NRG_FOOD,ES,2021-09,105.39
M,I15,TOT_X_NRG_FOOD,ES,2021-10,106.21
M,I15,TOT_X_NRG_FOOD,ES,2021-11,106.72
M,I15,TOT_X_NRG_FOOD,ES,2021-12,106.86
M,I15,TOT_X_NRG_FOOD,ES,2022-01,105.03
M,I15,TOT_X_NRG_FOOD,ES,2022-02,105.41
M,I15,TOT_X_NRG_FOOD,ES,2022-03,107.79
M,I15,TOT_X_NRG_FOOD,ES,2022-04,109.33
M,I15,TOT_X_NRG_FOOD,ES,2022-05,109.69
M,I15,TOT_X_NRG_FOOD,ES,2022-06,110.43
M,I15,TOT_X_NRG_FOOD,ES,2022-07,109.19
M,I15,TOT_X_NRG_FOOD,ES,2022-08,109.5
M,I15,TOT_X_NRG_FOOD,ES,2022-09,110.43
M,I15,TOT_X_NRG_FOOD,ES,2022-10,110.91
M,I15,TOT_X_NRG_FOOD,ES,2022-11,111.04
